"","coddepto","codprovincia","codmpio","depto","provincia","municipio","ano","pobl_tot","ipm_asisescu_pob","gpacifica"
"352",5,592,5051,"Antioquia","Urabá","Arboletes",2006,31609,NA,0
"353",5,592,5051,"Antioquia","Urabá","Arboletes",2007,32493,NA,0
"354",5,592,5051,"Antioquia","Urabá","Arboletes",2008,33385,NA,0
"355",5,592,5051,"Antioquia","Urabá","Arboletes",2009,34293,NA,0
"356",5,592,5051,"Antioquia","Urabá","Arboletes",2010,35212,NA,0
"357",5,592,5051,"Antioquia","Urabá","Arboletes",2011,36149,NA,0
"358",5,592,5051,"Antioquia","Urabá","Arboletes",2012,37124,NA,0
"359",5,592,5051,"Antioquia","Urabá","Arboletes",2013,38100,NA,0
"360",5,592,5051,"Antioquia","Urabá","Arboletes",2014,39113,NA,0
"361",5,592,5051,"Antioquia","Urabá","Arboletes",2015,40147,NA,0
"362",5,592,5051,"Antioquia","Urabá","Arboletes",2016,41209,NA,0
"363",5,592,5051,"Antioquia","Urabá","Arboletes",2017,42301,NA,0
"364",5,592,5051,"Antioquia","Urabá","Arboletes",2018,26289,NA,0
"365",5,562,5055,"Antioquia","Oriente","Argelia",1993,11632,NA,0
"366",5,562,5055,"Antioquia","Oriente","Argelia",1994,11540,NA,0
"367",5,562,5055,"Antioquia","Oriente","Argelia",1995,11434,NA,0
"368",5,562,5055,"Antioquia","Oriente","Argelia",1996,11319,NA,0
"369",5,562,5055,"Antioquia","Oriente","Argelia",1997,11196,NA,0
"370",5,562,5055,"Antioquia","Oriente","Argelia",1998,11068,NA,0
"371",5,562,5055,"Antioquia","Oriente","Argelia",1999,10935,NA,0
"372",5,562,5055,"Antioquia","Oriente","Argelia",2000,10801,NA,0
"373",5,562,5055,"Antioquia","Oriente","Argelia",2001,10669,NA,0
"374",5,562,5055,"Antioquia","Oriente","Argelia",2002,10531,NA,0
"375",5,562,5055,"Antioquia","Oriente","Argelia",2003,10390,NA,0
"376",5,562,5055,"Antioquia","Oriente","Argelia",2004,10244,NA,0
"377",5,562,5055,"Antioquia","Oriente","Argelia",2005,10091,1283.11,0
"378",5,562,5055,"Antioquia","Oriente","Argelia",2006,9929,NA,0
"379",5,562,5055,"Antioquia","Oriente","Argelia",2007,9789,NA,0
"380",5,562,5055,"Antioquia","Oriente","Argelia",2008,9645,NA,0
"381",5,562,5055,"Antioquia","Oriente","Argelia",2009,9513,NA,0
"382",5,562,5055,"Antioquia","Oriente","Argelia",2010,9382,NA,0
"383",5,562,5055,"Antioquia","Oriente","Argelia",2011,9240,NA,0
"384",5,562,5055,"Antioquia","Oriente","Argelia",2012,9108,NA,0
"385",5,562,5055,"Antioquia","Oriente","Argelia",2013,8968,NA,0
"386",5,562,5055,"Antioquia","Oriente","Argelia",2014,8837,NA,0
"387",5,562,5055,"Antioquia","Oriente","Argelia",2015,8699,NA,0
"388",5,562,5055,"Antioquia","Oriente","Argelia",2016,8578,NA,0
"389",5,562,5055,"Antioquia","Oriente","Argelia",2017,8426,NA,0
"390",5,562,5055,"Antioquia","Oriente","Argelia",2018,6752,NA,0
"391",5,560,5059,"Antioquia","Occidente","Armenia",1993,6498,NA,0
"392",5,560,5059,"Antioquia","Occidente","Armenia",1994,6400,NA,0
"393",5,560,5059,"Antioquia","Occidente","Armenia",1995,6296,NA,0
"394",5,560,5059,"Antioquia","Occidente","Armenia",1996,6190,NA,0
"395",5,560,5059,"Antioquia","Occidente","Armenia",1997,6082,NA,0
"396",5,560,5059,"Antioquia","Occidente","Armenia",1998,5971,NA,0
"397",5,560,5059,"Antioquia","Occidente","Armenia",1999,5860,NA,0
"398",5,560,5059,"Antioquia","Occidente","Armenia",2000,5747,NA,0
"399",5,560,5059,"Antioquia","Occidente","Armenia",2001,5636,NA,0
"400",5,560,5059,"Antioquia","Occidente","Armenia",2002,5524,NA,0
"401",5,560,5059,"Antioquia","Occidente","Armenia",2003,5415,NA,0
"402",5,560,5059,"Antioquia","Occidente","Armenia",2004,5305,NA,0
"403",5,560,5059,"Antioquia","Occidente","Armenia",2005,5196,645.10159,0
"404",5,560,5059,"Antioquia","Occidente","Armenia",2006,5086,NA,0
"405",5,560,5059,"Antioquia","Occidente","Armenia",2007,4975,NA,0
"406",5,560,5059,"Antioquia","Occidente","Armenia",2008,4878,NA,0
"407",5,560,5059,"Antioquia","Occidente","Armenia",2009,4775,NA,0
"408",5,560,5059,"Antioquia","Occidente","Armenia",2010,4673,NA,0
"409",5,560,5059,"Antioquia","Occidente","Armenia",2011,4578,NA,0
"410",5,560,5059,"Antioquia","Occidente","Armenia",2012,4484,NA,0
"411",5,560,5059,"Antioquia","Occidente","Armenia",2013,4383,NA,0
"412",5,560,5059,"Antioquia","Occidente","Armenia",2014,4297,NA,0
"413",5,560,5059,"Antioquia","Occidente","Armenia",2015,4210,NA,0
"414",5,560,5059,"Antioquia","Occidente","Armenia",2016,4110,NA,0
"415",5,560,5059,"Antioquia","Occidente","Armenia",2017,4029,NA,0
"416",5,560,5059,"Antioquia","Occidente","Armenia",2018,3819,NA,0
"417",5,595,5079,"Antioquia","Valle del aburra","Barbosa",1993,34698,NA,0
"418",5,595,5079,"Antioquia","Valle del aburra","Barbosa",1994,35307,NA,0
"419",5,595,5079,"Antioquia","Valle del aburra","Barbosa",1995,35910,NA,0
"420",5,595,5079,"Antioquia","Valle del aburra","Barbosa",1996,36525,NA,0
"421",5,595,5079,"Antioquia","Valle del aburra","Barbosa",1997,37143,NA,0
"422",5,595,5079,"Antioquia","Valle del aburra","Barbosa",1998,37783,NA,0
"423",5,595,5079,"Antioquia","Valle del aburra","Barbosa",1999,38417,NA,0
"424",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2000,39067,NA,0
"425",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2001,39725,NA,0
"426",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2002,40398,NA,0
"427",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2003,41069,NA,0
"428",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2004,41754,NA,0
"429",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2005,42453,3590.6238,0
"430",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2006,43165,NA,0
"431",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2007,43901,NA,0
"432",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2008,44650,NA,0
"433",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2009,45414,NA,0
"434",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2010,46177,NA,0
"435",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2011,46954,NA,0
"436",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2012,47722,NA,0
"437",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2013,48503,NA,0
"438",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2014,49274,NA,0
"439",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2015,50052,NA,0
"440",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2016,50836,NA,0
"441",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2017,51617,NA,0
"442",5,595,5079,"Antioquia","Valle del aburra","Barbosa",2018,44757,NA,0
"443",5,558,5086,"Antioquia","Norte","Belmira",1993,5689,NA,0
"444",5,558,5086,"Antioquia","Norte","Belmira",1994,5713,NA,0
"445",5,558,5086,"Antioquia","Norte","Belmira",1995,5736,NA,0
"446",5,558,5086,"Antioquia","Norte","Belmira",1996,5761,NA,0
"447",5,558,5086,"Antioquia","Norte","Belmira",1997,5788,NA,0
"448",5,558,5086,"Antioquia","Norte","Belmira",1998,5820,NA,0
"449",5,558,5086,"Antioquia","Norte","Belmira",1999,5857,NA,0
"450",5,558,5086,"Antioquia","Norte","Belmira",2000,5901,NA,0
"451",5,558,5086,"Antioquia","Norte","Belmira",2001,5954,NA,0
"452",5,558,5086,"Antioquia","Norte","Belmira",2002,6009,NA,0
"453",5,558,5086,"Antioquia","Norte","Belmira",2003,6066,NA,0
"454",5,558,5086,"Antioquia","Norte","Belmira",2004,6126,NA,0
"455",5,558,5086,"Antioquia","Norte","Belmira",2005,6188,848.18607,0
"456",5,558,5086,"Antioquia","Norte","Belmira",2006,6251,NA,0
"457",5,558,5086,"Antioquia","Norte","Belmira",2007,6311,NA,0
"458",5,558,5086,"Antioquia","Norte","Belmira",2008,6366,NA,0
"459",5,558,5086,"Antioquia","Norte","Belmira",2009,6420,NA,0
"460",5,558,5086,"Antioquia","Norte","Belmira",2010,6479,NA,0
"461",5,558,5086,"Antioquia","Norte","Belmira",2011,6534,NA,0
"462",5,558,5086,"Antioquia","Norte","Belmira",2012,6590,NA,0
"463",5,558,5086,"Antioquia","Norte","Belmira",2013,6645,NA,0
"464",5,558,5086,"Antioquia","Norte","Belmira",2014,6709,NA,0
"465",5,558,5086,"Antioquia","Norte","Belmira",2015,6760,NA,0
"466",5,558,5086,"Antioquia","Norte","Belmira",2016,6823,NA,0
"467",5,558,5086,"Antioquia","Norte","Belmira",2017,6875,NA,0
"468",5,558,5086,"Antioquia","Norte","Belmira",2018,5349,NA,0
"469",5,595,5088,"Antioquia","Valle del aburra","Bello",1993,282198,NA,0
"470",5,595,5088,"Antioquia","Valle del aburra","Bello",1994,289036,NA,0
"471",5,595,5088,"Antioquia","Valle del aburra","Bello",1995,295945,NA,0
"472",5,595,5088,"Antioquia","Valle del aburra","Bello",1996,302922,NA,0
"473",5,595,5088,"Antioquia","Valle del aburra","Bello",1997,309979,NA,0
"474",5,595,5088,"Antioquia","Valle del aburra","Bello",1998,317124,NA,0
"475",5,595,5088,"Antioquia","Valle del aburra","Bello",1999,324362,NA,0
"476",5,595,5088,"Antioquia","Valle del aburra","Bello",2000,331726,NA,0
"477",5,595,5088,"Antioquia","Valle del aburra","Bello",2001,339233,NA,0
"478",5,595,5088,"Antioquia","Valle del aburra","Bello",2002,346978,NA,0
"479",5,595,5088,"Antioquia","Valle del aburra","Bello",2003,354967,NA,0
"480",5,595,5088,"Antioquia","Valle del aburra","Bello",2004,363229,NA,0
"481",5,595,5088,"Antioquia","Valle del aburra","Bello",2005,371625,23316.05,0
"482",5,595,5088,"Antioquia","Valle del aburra","Bello",2006,380105,NA,0
"483",5,595,5088,"Antioquia","Valle del aburra","Bello",2007,388401,NA,0
"484",5,595,5088,"Antioquia","Valle del aburra","Bello",2008,396665,NA,0
"485",5,595,5088,"Antioquia","Valle del aburra","Bello",2009,404895,NA,0
"486",5,595,5088,"Antioquia","Valle del aburra","Bello",2010,413186,NA,0
"487",5,595,5088,"Antioquia","Valle del aburra","Bello",2011,421576,NA,0
"488",5,595,5088,"Antioquia","Valle del aburra","Bello",2012,430034,NA,0
"489",5,595,5088,"Antioquia","Valle del aburra","Bello",2013,438577,NA,0
"490",5,595,5088,"Antioquia","Valle del aburra","Bello",2014,447185,NA,0
"491",5,595,5088,"Antioquia","Valle del aburra","Bello",2015,455865,NA,0
"492",5,595,5088,"Antioquia","Valle del aburra","Bello",2016,464614,NA,0
"493",5,595,5088,"Antioquia","Valle del aburra","Bello",2017,473423,NA,0
"494",5,595,5088,"Antioquia","Valle del aburra","Bello",2018,481901,NA,0
"495",5,585,5091,"Antioquia","Suroeste","Betania",1993,11769,NA,0
"496",5,585,5091,"Antioquia","Suroeste","Betania",1994,11626,NA,0
"497",5,585,5091,"Antioquia","Suroeste","Betania",1995,11477,NA,0
"498",5,585,5091,"Antioquia","Suroeste","Betania",1996,11327,NA,0
"499",5,585,5091,"Antioquia","Suroeste","Betania",1997,11177,NA,0
"500",5,585,5091,"Antioquia","Suroeste","Betania",1998,11030,NA,0
"501",5,585,5091,"Antioquia","Suroeste","Betania",1999,10891,NA,0
"502",5,585,5091,"Antioquia","Suroeste","Betania",2000,10762,NA,0
"503",5,585,5091,"Antioquia","Suroeste","Betania",2001,10646,NA,0
"504",5,585,5091,"Antioquia","Suroeste","Betania",2002,10536,NA,0
"505",5,585,5091,"Antioquia","Suroeste","Betania",2003,10432,NA,0
"506",5,585,5091,"Antioquia","Suroeste","Betania",2004,10334,NA,0
"507",5,585,5091,"Antioquia","Suroeste","Betania",2005,10246,1622.283,0
"508",5,585,5091,"Antioquia","Suroeste","Betania",2006,10165,NA,0
"509",5,585,5091,"Antioquia","Suroeste","Betania",2007,10076,NA,0
"510",5,585,5091,"Antioquia","Suroeste","Betania",2008,9978,NA,0
"511",5,585,5091,"Antioquia","Suroeste","Betania",2009,9881,NA,0
"512",5,585,5091,"Antioquia","Suroeste","Betania",2010,9778,NA,0
"513",5,585,5091,"Antioquia","Suroeste","Betania",2011,9688,NA,0
"514",5,585,5091,"Antioquia","Suroeste","Betania",2012,9586,NA,0
"515",5,585,5091,"Antioquia","Suroeste","Betania",2013,9487,NA,0
"516",5,585,5091,"Antioquia","Suroeste","Betania",2014,9388,NA,0
"517",5,585,5091,"Antioquia","Suroeste","Betania",2015,9286,NA,0
"518",5,585,5091,"Antioquia","Suroeste","Betania",2016,9188,NA,0
"519",5,585,5091,"Antioquia","Suroeste","Betania",2017,9079,NA,0
"520",5,585,5091,"Antioquia","Suroeste","Betania",2018,8589,NA,0
"521",5,585,5093,"Antioquia","Suroeste","Betulia",1993,15771,NA,0
"522",5,585,5093,"Antioquia","Suroeste","Betulia",1994,15838,NA,0
"523",5,585,5093,"Antioquia","Suroeste","Betulia",1995,15900,NA,0
"524",5,585,5093,"Antioquia","Suroeste","Betulia",1996,15964,NA,0
"525",5,585,5093,"Antioquia","Suroeste","Betulia",1997,16028,NA,0
"526",5,585,5093,"Antioquia","Suroeste","Betulia",1998,16098,NA,0
"527",5,585,5093,"Antioquia","Suroeste","Betulia",1999,16175,NA,0
"528",5,585,5093,"Antioquia","Suroeste","Betulia",2000,16262,NA,0
"529",5,585,5093,"Antioquia","Suroeste","Betulia",2001,16362,NA,0
"530",5,585,5093,"Antioquia","Suroeste","Betulia",2002,16458,NA,0
"531",5,585,5093,"Antioquia","Suroeste","Betulia",2003,16552,NA,0
"532",5,585,5093,"Antioquia","Suroeste","Betulia",2004,16642,NA,0
"533",5,585,5093,"Antioquia","Suroeste","Betulia",2005,16725,3313.2058,0
"534",5,585,5093,"Antioquia","Suroeste","Betulia",2006,16801,NA,0
"535",5,585,5093,"Antioquia","Suroeste","Betulia",2007,16895,NA,0
"536",5,585,5093,"Antioquia","Suroeste","Betulia",2008,16993,NA,0
"537",5,585,5093,"Antioquia","Suroeste","Betulia",2009,17082,NA,0
"538",5,585,5093,"Antioquia","Suroeste","Betulia",2010,17164,NA,0
"539",5,585,5093,"Antioquia","Suroeste","Betulia",2011,17245,NA,0
"540",5,585,5093,"Antioquia","Suroeste","Betulia",2012,17317,NA,0
"541",5,585,5093,"Antioquia","Suroeste","Betulia",2013,17409,NA,0
"542",5,585,5093,"Antioquia","Suroeste","Betulia",2014,17476,NA,0
"543",5,585,5093,"Antioquia","Suroeste","Betulia",2015,17542,NA,0
"544",5,585,5093,"Antioquia","Suroeste","Betulia",2016,17606,NA,0
"545",5,585,5093,"Antioquia","Suroeste","Betulia",2017,17663,NA,0
"546",5,585,5093,"Antioquia","Suroeste","Betulia",2018,15097,NA,0
"547",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",1993,29446,NA,0
"548",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",1994,29353,NA,0
"549",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",1995,29252,NA,0
"550",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",1996,29154,NA,0
"551",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",1997,29052,NA,0
"552",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",1998,28952,NA,0
"553",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",1999,28854,NA,0
"554",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2000,28760,NA,0
"555",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2001,28673,NA,0
"556",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2002,28581,NA,0
"557",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2003,28486,NA,0
"558",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2004,28386,NA,0
"559",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2005,28279,3846.1391,0
"560",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2006,28166,NA,0
"561",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2007,28051,NA,0
"562",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2008,27935,NA,0
"563",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2009,27818,NA,0
"564",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2010,27699,NA,0
"565",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2011,27579,NA,0
"566",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2012,27458,NA,0
"567",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2013,27335,NA,0
"568",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2014,27210,NA,0
"569",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2015,27084,NA,0
"570",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2016,26957,NA,0
"571",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2017,26828,NA,0
"572",5,585,5101,"Antioquia","Suroeste","Ciudad Bolívar",2018,23361,NA,0
"573",5,558,5107,"Antioquia","Norte","Briceño",1993,8759,NA,0
"574",5,558,5107,"Antioquia","Norte","Briceño",1994,8770,NA,0
"575",5,558,5107,"Antioquia","Norte","Briceño",1995,8773,NA,0
"576",5,558,5107,"Antioquia","Norte","Briceño",1996,8772,NA,0
"577",5,558,5107,"Antioquia","Norte","Briceño",1997,8771,NA,0
"578",5,558,5107,"Antioquia","Norte","Briceño",1998,8767,NA,0
"579",5,558,5107,"Antioquia","Norte","Briceño",1999,8767,NA,0
"580",5,558,5107,"Antioquia","Norte","Briceño",2000,8770,NA,0
"581",5,558,5107,"Antioquia","Norte","Briceño",2001,8776,NA,0
"582",5,558,5107,"Antioquia","Norte","Briceño",2002,8781,NA,0
"583",5,558,5107,"Antioquia","Norte","Briceño",2003,8786,NA,0
"584",5,558,5107,"Antioquia","Norte","Briceño",2004,8786,NA,0
"585",5,558,5107,"Antioquia","Norte","Briceño",2005,8783,2711.977,0
"586",5,558,5107,"Antioquia","Norte","Briceño",2006,8776,NA,0
"587",5,558,5107,"Antioquia","Norte","Briceño",2007,8769,NA,0
"588",5,558,5107,"Antioquia","Norte","Briceño",2008,8761,NA,0
"589",5,558,5107,"Antioquia","Norte","Briceño",2009,8753,NA,0
"590",5,558,5107,"Antioquia","Norte","Briceño",2010,8745,NA,0
"591",5,558,5107,"Antioquia","Norte","Briceño",2011,8737,NA,0
"592",5,558,5107,"Antioquia","Norte","Briceño",2012,8728,NA,0
"593",5,558,5107,"Antioquia","Norte","Briceño",2013,8720,NA,0
"594",5,558,5107,"Antioquia","Norte","Briceño",2014,8711,NA,0
"595",5,558,5107,"Antioquia","Norte","Briceño",2015,8702,NA,0
"596",5,558,5107,"Antioquia","Norte","Briceño",2016,8692,NA,0
"597",5,558,5107,"Antioquia","Norte","Briceño",2017,8682,NA,0
"598",5,558,5107,"Antioquia","Norte","Briceño",2018,5946,NA,0
"599",5,560,5113,"Antioquia","Occidente","Buriticá",1993,7215,NA,0
"600",5,560,5113,"Antioquia","Occidente","Buriticá",1994,7201,NA,0
"601",5,560,5113,"Antioquia","Occidente","Buriticá",1995,7181,NA,0
"602",5,560,5113,"Antioquia","Occidente","Buriticá",1996,7155,NA,0
"603",5,560,5113,"Antioquia","Occidente","Buriticá",1997,7129,NA,0
"604",5,560,5113,"Antioquia","Occidente","Buriticá",1998,7102,NA,0
"605",5,560,5113,"Antioquia","Occidente","Buriticá",1999,7077,NA,0
"606",5,560,5113,"Antioquia","Occidente","Buriticá",2000,7055,NA,0
"607",5,560,5113,"Antioquia","Occidente","Buriticá",2001,7038,NA,0
"608",5,560,5113,"Antioquia","Occidente","Buriticá",2002,7021,NA,0
"609",5,560,5113,"Antioquia","Occidente","Buriticá",2003,7000,NA,0
"610",5,560,5113,"Antioquia","Occidente","Buriticá",2004,6979,NA,0
"611",5,560,5113,"Antioquia","Occidente","Buriticá",2005,6955,1649.7281,0
"612",5,560,5113,"Antioquia","Occidente","Buriticá",2006,6929,NA,0
"613",5,560,5113,"Antioquia","Occidente","Buriticá",2007,6899,NA,0
"614",5,560,5113,"Antioquia","Occidente","Buriticá",2008,6858,NA,0
"615",5,560,5113,"Antioquia","Occidente","Buriticá",2009,6829,NA,0
"616",5,560,5113,"Antioquia","Occidente","Buriticá",2010,6790,NA,0
"617",5,560,5113,"Antioquia","Occidente","Buriticá",2011,6758,NA,0
"618",5,560,5113,"Antioquia","Occidente","Buriticá",2012,6716,NA,0
"619",5,560,5113,"Antioquia","Occidente","Buriticá",2013,6689,NA,0
"620",5,560,5113,"Antioquia","Occidente","Buriticá",2014,6653,NA,0
"621",5,560,5113,"Antioquia","Occidente","Buriticá",2015,6601,NA,0
"622",5,560,5113,"Antioquia","Occidente","Buriticá",2016,6566,NA,0
"623",5,560,5113,"Antioquia","Occidente","Buriticá",2017,6531,NA,0
"624",5,560,5113,"Antioquia","Occidente","Buriticá",2018,7409,NA,0
"625",5,511,5120,"Antioquia","Bajo cauca","Cáceres",1993,20562,NA,0
"626",5,511,5120,"Antioquia","Bajo cauca","Cáceres",1994,20988,NA,0
"627",5,511,5120,"Antioquia","Bajo cauca","Cáceres",1995,21492,NA,0
"628",5,511,5120,"Antioquia","Bajo cauca","Cáceres",1996,22067,NA,0
"629",5,511,5120,"Antioquia","Bajo cauca","Cáceres",1997,22702,NA,0
"630",5,511,5120,"Antioquia","Bajo cauca","Cáceres",1998,23392,NA,0
"631",5,511,5120,"Antioquia","Bajo cauca","Cáceres",1999,24131,NA,0
"632",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2000,24915,NA,0
"633",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2001,25733,NA,0
"634",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2002,26548,NA,0
"635",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2003,27357,NA,0
"636",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2004,28158,NA,0
"637",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2005,28945,5974.2769,0
"638",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2006,29709,NA,0
"639",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2007,30511,NA,0
"640",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2008,31344,NA,0
"641",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2009,32178,NA,0
"642",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2010,33043,NA,0
"643",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2011,33950,NA,0
"644",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2012,34865,NA,0
"645",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2013,35823,NA,0
"646",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2014,36804,NA,0
"647",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2015,37806,NA,0
"648",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2016,38850,NA,0
"649",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2017,39918,NA,0
"650",5,511,5120,"Antioquia","Bajo cauca","Cáceres",2018,26460,NA,0
"651",5,585,5125,"Antioquia","Suroeste","Caicedo",1993,6896,NA,0
"652",5,585,5125,"Antioquia","Suroeste","Caicedo",1994,6957,NA,0
"653",5,585,5125,"Antioquia","Suroeste","Caicedo",1995,7022,NA,0
"654",5,585,5125,"Antioquia","Suroeste","Caicedo",1996,7089,NA,0
"655",5,585,5125,"Antioquia","Suroeste","Caicedo",1997,7157,NA,0
"656",5,585,5125,"Antioquia","Suroeste","Caicedo",1998,7228,NA,0
"657",5,585,5125,"Antioquia","Suroeste","Caicedo",1999,7299,NA,0
"658",5,585,5125,"Antioquia","Suroeste","Caicedo",2000,7374,NA,0
"659",5,585,5125,"Antioquia","Suroeste","Caicedo",2001,7449,NA,0
"660",5,585,5125,"Antioquia","Suroeste","Caicedo",2002,7519,NA,0
"661",5,585,5125,"Antioquia","Suroeste","Caicedo",2003,7582,NA,0
